div,name,price,virev,blgrev,addr1,addr2,attr,rating,review_name,review_cnt,,,,,,,,,,,,
캠핑,달빛캠핑장,52500,450,55,경기,양평군,"파쇄석, 오토캠핑, 수영장, 세미나실, 공용시설, 와이파이, 계곡, 스키장, 워터파크, 문화유적, 방갈로",4.79,화장실이 잘 되어있어요,176,,,,,,,,,,,,
캠핑,달빛캠핑장,52500,450,55,경기,양평군,"파쇄석, 오토캠핑, 수영장, 세미나실, 공용시설, 와이파이, 계곡, 스키장, 워터파크, 문화유적, 방갈로",4.79,깨끗해요,170,,,,,,,,,,,,
캠핑,달빛캠핑장,52500,450,55,경기,양평군,"파쇄석, 오토캠핑, 수영장, 세미나실, 공용시설, 와이파이, 계곡, 스키장, 워터파크, 문화유적, 방갈로",4.79,온수가 잘 나와요,149,,,,,,,,,,,,
캠핑,달빛캠핑장,52500,450,55,경기,양평군,"파쇄석, 오토캠핑, 수영장, 세미나실, 공용시설, 와이파이, 계곡, 스키장, 워터파크, 문화유적, 방갈로",4.79,개수대가 잘 되어있어요,143,,,,,,,,,,,,
캠핑,달빛캠핑장,52500,450,55,경기,양평군,"파쇄석, 오토캠핑, 수영장, 세미나실, 공용시설, 와이파이, 계곡, 스키장, 워터파크, 문화유적, 방갈로",4.79,공용시설 관리가 잘돼요,141,,,,,,,,,,,,
캠핑,버즈글램핑,174500,128,150,강원,춘천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.56,바비큐 해먹기 좋아요 ,60,,,,,,,,,,,,
캠핑,버즈글램핑,174500,128,150,강원,춘천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.56,깨끗해요,58,,,,,,,,,,,,
캠핑,버즈글램핑,174500,128,150,강원,춘천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.56,화장실이 잘 되어있어요,43,,,,,,,,,,,,
캠핑,버즈글램핑,174500,128,150,강원,춘천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.56,온수가 잘 나와요,42,,,,,,,,,,,,
캠핑,버즈글램핑,174500,128,150,강원,춘천시,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.56,조용히 쉬기 좋아요,41,,,,,,,,,,,,
캠핑,강촌포도펜션오토캠핑장,,82,,강원,춘천시,주차,,,,,,,,,,,,,,,
캠핑,강화버팔로캠팜,45000,167,33,인천,강화군,"오토캠핑, 단체, 데크, 파쇄석, 잔디, 체험활동, 장기숙박, 바비큐장, 신축, 공용시설, 자연학습, 계곡, 갯벌, 문화유적",4.82,화장실이 잘 되어있어요,78,,,,,,,,,,,,
캠핑,강화버팔로캠팜,45000,167,33,인천,강화군,"오토캠핑, 단체, 데크, 파쇄석, 잔디, 체험활동, 장기숙박, 바비큐장, 신축, 공용시설, 자연학습, 계곡, 갯벌, 문화유적",4.82,개수대가 잘 되어있어요,74,,,,,,,,,,,,
캠핑,강화버팔로캠팜,45000,167,33,인천,강화군,"오토캠핑, 단체, 데크, 파쇄석, 잔디, 체험활동, 장기숙박, 바비큐장, 신축, 공용시설, 자연학습, 계곡, 갯벌, 문화유적",4.82,뷰가 좋아요,63,,,,,,,,,,,,
캠핑,강화버팔로캠팜,45000,167,33,인천,강화군,"오토캠핑, 단체, 데크, 파쇄석, 잔디, 체험활동, 장기숙박, 바비큐장, 신축, 공용시설, 자연학습, 계곡, 갯벌, 문화유적",4.82,조용히 쉬기 좋아요,51,,,,,,,,,,,,
캠핑,강화버팔로캠팜,45000,167,33,인천,강화군,"오토캠핑, 단체, 데크, 파쇄석, 잔디, 체험활동, 장기숙박, 바비큐장, 신축, 공용시설, 자연학습, 계곡, 갯벌, 문화유적",4.82,깨끗해요,49,,,,,,,,,,,,
캠핑,강화고인돌캠핑장,,940,167,인천,강화군,"자연학습, 오토캠핑, 데크, 파쇄석, 와이파이",4.47,,,,,,,,,,,,,,
캠핑,강화도산들애캠핑수영장,,30,80,인천,강화군,"수영장, 오토캠핑, 파쇄석, 와이파이, 공용시설, 체험활동",4.4,,,,,,,,,,,,,,
캠핑,강화무지개글램핑,171500,196,35,인천,강화군,"글램핑, 온돌방, 독채, 개별바비큐, 족구장, 와이파이, 수영장, 신축",4.43,온수가 잘 나와요,66,,,,,,,,,,,,
캠핑,강화무지개글램핑,171500,196,35,인천,강화군,"글램핑, 온돌방, 독채, 개별바비큐, 족구장, 와이파이, 수영장, 신축",4.43,주차하기 편해요,62,,,,,,,,,,,,
캠핑,강화무지개글램핑,171500,196,35,인천,강화군,"글램핑, 온돌방, 독채, 개별바비큐, 족구장, 와이파이, 수영장, 신축",4.43,화장실이 잘 되어있어요,45,,,,,,,,,,,,
캠핑,강화무지개글램핑,171500,196,35,인천,강화군,"글램핑, 온돌방, 독채, 개별바비큐, 족구장, 와이파이, 수영장, 신축",4.43,바비큐 해먹기 좋아요 ,44,,,,,,,,,,,,
캠핑,강화무지개글램핑,171500,196,35,인천,강화군,"글램핑, 온돌방, 독채, 개별바비큐, 족구장, 와이파이, 수영장, 신축",4.43,깨끗해요,35,,,,,,,,,,,,
캠핑,개금불어뮤니티캠핑장,,3,28,경남,합천군,,,,,,,,,,,,,,,,
캠핑,개미들솔향기야영장,,5,,강원,정선군,"데크, 파쇄석, 오토캠핑, 한옥, 단체, 복층, 체험활동, 장기숙박, 바비큐장, 와이파이, 노래방, 족구장, 자연학습, 파티, 세미나실, 계곡",,,,,,,,,,,,,,,
캠핑,개암벌용소관광농원,,1,52,강원,홍천군,,,,,,,,,,,,,,,,
캠핑,개울가오토캠핑장,72000,279,165,경기,가평군,,4.34,주차하기 편해요,20,,,,,,,,,,,,
캠핑,개울가오토캠핑장,72000,279,165,경기,가평군,,4.34,깨끗해요,18,,,,,,,,,,,,
캠핑,개울가오토캠핑장,72000,279,165,경기,가평군,,4.34,개수대가 잘 되어있어요,16,,,,,,,,,,,,
캠핑,개울가오토캠핑장,72000,279,165,경기,가평군,,4.34,온수가 잘 나와요,16,,,,,,,,,,,,
캠핑,개울가오토캠핑장,72000,279,165,경기,가평군,,4.34,화장실이 잘 되어있어요,13,,,,,,,,,,,,
캠핑,개차반캠핑장,127500,449,62,충북,괴산군,"주차, 예약, 남/녀 화장실 구분",4.75,깨끗해요,123,,,,,,,,,,,,
캠핑,개차반캠핑장,127500,449,62,충북,괴산군,"주차, 예약, 남/녀 화장실 구분",4.75,매너타임이 잘 지켜져요,88,,,,,,,,,,,,
캠핑,개차반캠핑장,127500,449,62,충북,괴산군,"주차, 예약, 남/녀 화장실 구분",4.75,화장실이 잘 되어있어요,88,,,,,,,,,,,,
캠핑,개차반캠핑장,127500,449,62,충북,괴산군,"주차, 예약, 남/녀 화장실 구분",4.75,온수가 잘 나와요,81,,,,,,,,,,,,
캠핑,개차반캠핑장,127500,449,62,충북,괴산군,"주차, 예약, 남/녀 화장실 구분",4.75,공용시설 관리가 잘돼요,77,,,,,,,,,,,,
캠핑,갯골캠핑장,,1,59,경기,시흥시,"데크, 갯벌",,,,,,,,,,,,,,,
캠핑,거림캠핑장,,33,,경북,청도군,,,,,,,,,,,,,,,,
캠핑,거북선마을캠핑장,,3,,경남,사천시,,,,,,,,,,,,,,,,
캠핑,거제글램퍼스,139000,77,28,경남,거제시,,4.1,깨끗해요,6,,,,,,,,,,,,
캠핑,거제글램퍼스,139000,77,28,경남,거제시,,4.1,바비큐 해먹기 좋아요 ,5,,,,,,,,,,,,
캠핑,거제글램퍼스,139000,77,28,경남,거제시,,4.1,주차하기 편해요,5,,,,,,,,,,,,
캠핑,거제글램퍼스,139000,77,28,경남,거제시,,4.1,화장실이 잘 되어있어요,5,,,,,,,,,,,,
캠핑,거제글램퍼스,139000,77,28,경남,거제시,,4.1,조용히 쉬기 좋아요,4,,,,,,,,,,,,
캠핑,거진11리해변야영장,,1,,강원,고성군,,,,,,,,,,,,,,,,
캠핑,거창A글램핑,120000,119,64,경남,거창군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.32,주차하기 편해요,9,,,,,,,,,,,,
캠핑,거창A글램핑,120000,119,64,경남,거창군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.32,바비큐 해먹기 좋아요 ,7,,,,,,,,,,,,
캠핑,거창A글램핑,120000,119,64,경남,거창군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.32,온수가 잘 나와요,7,,,,,,,,,,,,
캠핑,거창A글램핑,120000,119,64,경남,거창군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.32,깨끗해요,5,,,,,,,,,,,,
캠핑,거창A글램핑,120000,119,64,경남,거창군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",4.32,공용시설 관리가 잘돼요,5,,,,,,,,,,,,
캠핑,검산별빛캠핑장,113750,594,71,강원,홍천군,,4.64,온수가 잘 나와요,71,,,,,,,,,,,,
캠핑,검산별빛캠핑장,113750,594,71,강원,홍천군,,4.64,깨끗해요,59,,,,,,,,,,,,
캠핑,검산별빛캠핑장,113750,594,71,강원,홍천군,,4.64,매너타임이 잘 지켜져요,55,, 오솔길, 잔디광장 등이 있다.,,,,,,,,,
캠핑,검산별빛캠핑장,113750,594,71,강원,홍천군,,4.64,화장실이 잘 되어있어요,43,,,,,,,,,,,,
캠핑,검산별빛캠핑장,113750,594,71,강원,홍천군,,4.64,그늘이 많아요,41,,,,,,,,,,,,
캠핑,경상북도교육청포항산누리오토캠핑장,,6,,경북,포항시,,,,,,,,,,,,,,,,
캠핑,경주캠핑573,65500,11,,경북,경주시,"개별바비큐, 글램핑, 오토캠핑, 바비큐장, 장기숙박",,,,,,,,,,,,,,,
캠핑,경주힐링캠프,158500,274,82,경북,경주시,"개별바비큐, 글램핑, 오토캠핑, 수영장, 와이파이",4.65,조용히 쉬기 좋아요,28,,,,,,,,,,,,
캠핑,경주힐링캠프,158500,274,82,경북,경주시,"개별바비큐, 글램핑, 오토캠핑, 수영장, 와이파이",4.65,주차하기 편해요,27,, 오솔길, 잔디광장 등이 있다.,,,,,,,,,
캠핑,경주힐링캠프,158500,274,82,경북,경주시,"개별바비큐, 글램핑, 오토캠핑, 수영장, 와이파이",4.65,깨끗해요,24,,,,,,,,,,,,
캠핑,경주힐링캠프,158500,274,82,경북,경주시,"개별바비큐, 글램핑, 오토캠핑, 수영장, 와이파이",4.65,사이트 간격이 넓어요,24,,,,,,,,,,,,
캠핑,경주힐링캠프,158500,274,82,경북,경주시,"개별바비큐, 글램핑, 오토캠핑, 수영장, 와이파이",4.65,바비큐 해먹기 좋아요 ,23,,,,,,,,,,,,
캠핑,경주생태원캠핑장,,4,7,경북,경주시,,,,,,,,,,,,,,,,
캠핑,경주초우오토캠핑장,,34,,경북,경주시,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,경호강카라반,205000,144,35,경남,산청군,"주차, 무선 인터넷, 남/녀 화장실 구분",4.85,깨끗해요,20,,,,,,,,,,,,
캠핑,경호강카라반,205000,144,35,경남,산청군,"주차, 무선 인터넷, 남/녀 화장실 구분",4.85,바비큐 해먹기 좋아요 ,18,, 오솔길, 잔디광장 등이 있다.,,,,,,,,,
캠핑,경호강카라반,205000,144,35,경남,산청군,"주차, 무선 인터넷, 남/녀 화장실 구분",4.85,공용시설 관리가 잘돼요,13,,,,,,,,,,,,
캠핑,경호강카라반,205000,144,35,경남,산청군,"주차, 무선 인터넷, 남/녀 화장실 구분",4.85,화장실이 잘 되어있어요,12,,,,,,,,,,,,
캠핑,경호강카라반,205000,144,35,경남,산청군,"주차, 무선 인터넷, 남/녀 화장실 구분",4.85,조용히 쉬기 좋아요,11,,,,,,,,,,,,
캠핑,경호강변오토캠핑장,269312,29,34,경남,산청군,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",4.34,,,,,,,,,,,,,,
캠핑,계곡과소나무오토캠핑장,,13,,경기,포천시,"수영장, 바비큐장, 오토캠핑, 계곡",,,,,,,,,,,,,,,
캠핑,파크오브드림,179000,715,852,충남,공주시,"수영장, 계곡, 파티, 개별바비큐, 반려동물, 데크, 글램핑, 와이파이, 독채, 2인실, 파쇄석, 단체",4.21,깨끗해요,33,,,,,,,,,,,,
캠핑,파크오브드림,179000,715,852,충남,공주시,"수영장, 계곡, 파티, 개별바비큐, 반려동물, 데크, 글램핑, 와이파이, 독채, 2인실, 파쇄석, 단체",4.21,뷰가 좋아요,33,, 오솔길, 잔디광장 등이 있다.,,,,,,,,,
캠핑,파크오브드림,179000,715,852,충남,공주시,"수영장, 계곡, 파티, 개별바비큐, 반려동물, 데크, 글램핑, 와이파이, 독채, 2인실, 파쇄석, 단체",4.21,바비큐 해먹기 좋아요 ,30,,,,,,,,,,,,
캠핑,파크오브드림,179000,715,852,충남,공주시,"수영장, 계곡, 파티, 개별바비큐, 반려동물, 데크, 글램핑, 와이파이, 독채, 2인실, 파쇄석, 단체",4.21,사진이 잘 나와요,29,,,,,,,,,,,,
캠핑,파크오브드림,179000,715,852,충남,공주시,"수영장, 계곡, 파티, 개별바비큐, 반려동물, 데크, 글램핑, 와이파이, 독채, 2인실, 파쇄석, 단체",4.21,화장실이 잘 되어있어요,24,,,,,,,,,,,,
캠핑,계룡산오토캠핑장,,3,114,충남,공주시,,,,,,,,,,,,,,,,
캠핑,계림정숲,,1,5,경남,산청군,,,,,,,,,,,,,,,,
캠핑,계명산나무숲길캠핑장,,2,29,충북,충주시,예약,,,,,,,,,,,,,,,
캠핑,고길동캠핑장,,1,176,강원,홍천군,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,고래숲,41250,"2,610",219,경기,안산시,"포장, 예약, 남/녀 화장실 구분, 국민지원금",4.48,사이트 간격이 넓어요,165,,,,,,,,,,,,
캠핑,고래숲,41250,"2,610",219,경기,안산시,"포장, 예약, 남/녀 화장실 구분, 국민지원금",4.48,매너타임이 잘 지켜져요,157,,,,,,,,,,,,
캠핑,고래숲,41250,"2,610",219,경기,안산시,"포장, 예약, 남/녀 화장실 구분, 국민지원금",4.48,공용시설 관리가 잘돼요,155,,,,,,,,,,,,
캠핑,고래숲,41250,"2,610",219,경기,안산시,"포장, 예약, 남/녀 화장실 구분, 국민지원금",4.48,깨끗해요,149,,,,,,,,,,,,
캠핑,고래숲,41250,"2,610",219,경기,안산시,"포장, 예약, 남/녀 화장실 구분, 국민지원금",4.48,조용히 쉬기 좋아요,140,,,,,,,,,,,,
캠핑,고령대가야카라반,,2,15,경북,고령군,,,,,,,,,,,,,,,,
캠핑,고성탑글램핑농원,,1,,강원,고성군,"침대방, 2인실, 글램핑, 오토캠핑, 파쇄석, 개별바비큐, 수영장",,,,,,,,,,,,,,,
캠핑,다이노캠핑장,,22,228,경남,고성군,"주차, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분",4.47,,,,,,,,,,,,,,
캠핑,고성잔디캠핑장,,91,,경남,고성군,"파쇄석, 데크, 수영장, 잔디, 바닷가, 문화유적, 갯벌",,,,,,,,,,,,,,,
캠핑,고성패밀리캠핑장,,6,61,경남,고성군,"포장, 예약, 무선 인터넷, 유아시설(놀이방), 남/녀 화장실 구분, 국민지원금",,,,,,,,,,,,,,,
캠핑,고창갯벌오토캠핑&글램핑,,12,19,전북,고창군,"글램핑, 오토캠핑, 데크, 족구장, 체험활동, 해수욕장, 바닷가, 갯벌",,,,,,,,,,,,,,,
캠핑,고창군선운산국민여가캠핑장,130000,419,51,전북,고창군,"카라반, 신축, 자연학습, 장기숙박, 파쇄석, 문화유적",4.54,온수가 잘 나와요,250,,,,,,,,,,,,
캠핑,고창군선운산국민여가캠핑장,130000,419,51,전북,고창군,"카라반, 신축, 자연학습, 장기숙박, 파쇄석, 문화유적",4.54,깨끗해요,236,,,,,,,,,,,,
캠핑,고창군선운산국민여가캠핑장,130000,419,51,전북,고창군,"카라반, 신축, 자연학습, 장기숙박, 파쇄석, 문화유적",4.54,화장실이 잘 되어있어요,227,,,,,,,,,,,,
캠핑,고창군선운산국민여가캠핑장,130000,419,51,전북,고창군,"카라반, 신축, 자연학습, 장기숙박, 파쇄석, 문화유적",4.54,개수대가 잘 되어있어요,180,,,,,,,,,,,,
캠핑,고창군선운산국민여가캠핑장,130000,419,51,전북,고창군,"카라반, 신축, 자연학습, 장기숙박, 파쇄석, 문화유적",4.54,공용시설 관리가 잘돼요,172,,,,,,,,,,,,
캠핑,고포수변공원캠핑장,,58,,경남,하동군,"오토캠핑, 독채, 카라반, 데크, 수영장, 바비큐장, 공용시설, 갯벌, 바닷가",,,,,,,,,,,,,,,
캠핑,곡성키즈글램핑,217500,262,35,전남,곡성군,"글램핑, 단체, 개별바비큐, 가족실, 침대방, 수영장, 바비큐장, 체험활동, 자연학습, 키즈테마, 잔디",4.4,온수가 잘 나와요,35,,,,,,,,,,,,
캠핑,곡성키즈글램핑,217500,262,35,전남,곡성군,"글램핑, 단체, 개별바비큐, 가족실, 침대방, 수영장, 바비큐장, 체험활동, 자연학습, 키즈테마, 잔디",4.4,주차하기 편해요,27,,,,,,,,,,,,
캠핑,곡성키즈글램핑,217500,262,35,전남,곡성군,"글램핑, 단체, 개별바비큐, 가족실, 침대방, 수영장, 바비큐장, 체험활동, 자연학습, 키즈테마, 잔디",4.4,공용시설 관리가 잘돼요,27,,,,,,,,,,,,
캠핑,곡성키즈글램핑,217500,262,35,전남,곡성군,"글램핑, 단체, 개별바비큐, 가족실, 침대방, 수영장, 바비큐장, 체험활동, 자연학습, 키즈테마, 잔디",4.4,바비큐 해먹기 좋아요 ,21,,,,,,,,,,,,
캠핑,곡성키즈글램핑,217500,262,35,전남,곡성군,"글램핑, 단체, 개별바비큐, 가족실, 침대방, 수영장, 바비큐장, 체험활동, 자연학습, 키즈테마, 잔디",4.4,깨끗해요,20,,,,,,,,,,,,
캠핑,곤달비캠프,,1,151,경북,경주시,"주차, 예약, 남/녀 화장실 구분",,,,,,,,,,,,,,,
캠핑,골드펫리조트,205000,"1,371",371,경기,용인시,"수영장, 바비큐장, 개별바비큐, 와이파이, 반려동물, 공용시설",4.22,바비큐 해먹기 좋아요 ,86,,,,,,,,,,,,
캠핑,골드펫리조트,205000,"1,371",371,경기,용인시,"수영장, 바비큐장, 개별바비큐, 와이파이, 반려동물, 공용시설",4.22,주차하기 편해요,86,,,,,,,,,,,,
캠핑,골드펫리조트,205000,"1,371",371,경기,용인시,"수영장, 바비큐장, 개별바비큐, 와이파이, 반려동물, 공용시설",4.22,조용히 쉬기 좋아요,62,,,,,,,,,,,,
캠핑,골드펫리조트,205000,"1,371",371,경기,용인시,"수영장, 바비큐장, 개별바비큐, 와이파이, 반려동물, 공용시설",4.22,온수가 잘 나와요,59,,,,,,,,,,,,
캠핑,골드펫리조트,205000,"1,371",371,경기,용인시,"수영장, 바비큐장, 개별바비큐, 와이파이, 반려동물, 공용시설",4.22,깨끗해요,58,,,,,,,,,,,,
캠핑,골체오름캠핑,,1,35,제주,제주시,,,,,,,,,,,,,,,,
캠핑,곰섬캠핑장2구역,,,,충남,태안군,,,,,,,,,,,,,,,,
캠핑,공릉관광지캠핑장,,2,187,경기,파주시,,,,,,,,,,,,,,,,
캠핑,공작산계곡오토캠핑장,,12,42,강원,홍천군,주차,,,,,,,,,,,,,,,
캠핑,관리도캠핑장,,30,,전북,군산시,,,,,,,,,,,,,,,,
캠핑,광교호수공원가족캠핑장,,74,372,경기,수원시,주차,4.42,깨끗해요,7,,,,,,,,,,,,
캠핑,광교호수공원가족캠핑장,,74,372,경기,수원시,주차,4.42,주차하기 편해요,7,,,,,,,,,,,,
캠핑,광교호수공원가족캠핑장,,74,372,경기,수원시,주차,4.42,화장실이 잘 되어있어요,7,,,,,,,,,,,,
캠핑,광교호수공원가족캠핑장,,74,372,경기,수원시,주차,4.42,공용시설 관리가 잘돼요,6,,,,,,,,,,,,
캠핑,광교호수공원가족캠핑장,,74,372,경기,수원시,주차,4.42,개수대가 잘 되어있어요,6,,,,,,,,,,,,
캠핑,광명도덕산캠핑장,,369,382,경기,광명시,예약,4.32,주차하기 편해요,9,,,,,,,,,,,,
캠핑,광명도덕산캠핑장,,369,382,경기,광명시,예약,4.32,바비큐 해먹기 좋아요 ,3,,,,,,,,,,,,
캠핑,광명도덕산캠핑장,,369,382,경기,광명시,예약,4.32,깨끗해요,3,,,,,,,,,,,,
